year,issue_d_time,final_d_time,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,purpose,interest_payments,loan_condition_cat,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
2013,61,0,4.0,RENT,Low,38000,1,6600,36months,credit_card,Low,0,8.9,A,24.58,7429740001,6600.0,0,209.58,leinster
2010,1310,1675,1.0,RENT,Low,36996,1,4800,60months,other,High,0,17.93,E,16.7,5545,4800.0,0,121.71,leinster
2013,92,306,4.0,RENT,Low,30000,1,4375,36months,home_improvement,Low,1,10.99,B,2.55,2435,1888.15,0,143.22,Northern-Irl
2013,31,92,4.0,RENT,Low,100000,1,15000,36months,debt_consolidation,Low,0,7.62,A,11.05,16526,15000.0,0,467.43,ulster
2013,61,31,6.0,MORTGAGE,Low,67080,1,22800,60months,debt_consolidation,High,1,24.5,F,23.85,15929,5717.67,0,662.55,ulster
2013,122,0,10.0,MORTGAGE,Low,90000,1,16000,36months,credit_card,Low,0,6.03,A,16.81,13634,12190.01,0,486.97,leinster
2010,1157,0,4.0,RENT,Low,48000,1,1600,60months,debt_consolidation,High,0,15.95,E,8.22,2362687921,1600.0,0,38.87,ulster
2011,792,426,0.5,RENT,Low,47840,1,12000,36months,debt_consolidation,Low,0,11.71,B,24.18,1428486996,12000.0,0,396.92,leinster
2008,1857,1492,6.0,RENT,Low,60000,1,4000,36months,debt_consolidation,Low,0,12.21,B,21.09,1649,1375.0,0,45.81,Northern-Irl
2013,92,275,10.0,RENT,Low,47000,1,16000,36months,credit_card,Low,0,10.99,B,22.06,1811460935,16000.0,0,523.75,munster
2007,2253,2525,0.5,MORTGAGE,Low,55000,1,15000,36months,small_business,High,1,13.43,E,19.44,7267,5262.42,0,508.53,munster
2009,1675,1309,1.0,OWN,Low,71004,1,15000,36months,home_improvement,High,0,13.47,C,18.84,18317,15000.0,0,508.84,Northern-Irl
2013,31,184,10.0,MORTGAGE,Low,50000,1,14400,36months,debt_consolidation,Low,0,9.67,B,25.73,1613802291,14400.0,0,462.42,cannught
2013,122,457,10.0,RENT,Low,82000,1,8650,36months,credit_card,Low,0,10.64,B,12.94,9499835943,8650.0,0,281.72,Northern-Irl
2013,92,0,3.0,RENT,Low,56000,1,12000,36months,credit_card,Low,0,10.99,B,25.89,10606,8621.39,0,392.81,Northern-Irl
2013,92,0,3.0,MORTGAGE,Low,33500,1,11325,36months,debt_consolidation,Low,0,9.99,B,23.75,9864,8168.61,0,365.38,cannught
2010,1127,761,5.0,MORTGAGE,Low,50000,1,12000,36months,debt_consolidation,Low,0,9.99,B,9.6,13931,12000.0,0,387.15,Northern-Irl
2010,1310,1430,1.0,RENT,Low,37315,1,2000,36months,car,Low,0,6.39,A,1.19,2121,2000.0,0,61.2,cannught
2013,61,31,7.0,RENT,Low,60000,1,18500,36months,debt_consolidation,Low,0,7.9,A,13.78,14472,12376.95,0,578.87,ulster
2011,853,487,6.0,OWN,Low,90000,1,12000,36months,major_purchase,Low,0,6.03,A,7.69,1314780731,12000.0,0,365.23,ulster
2013,61,0,10.0,RENT,Low,28000,1,6500,36months,credit_card,Low,0,10.99,B,14.57,5532,4475.92,0,212.78,munster
2013,31,0,3.0,MORTGAGE,Low,70000,1,7000,36months,credit_card,Low,0,9.67,B,9.17,5619,4642.21,0,224.79,cannught
2010,1371,1857,0.5,RENT,Low,62000,1,18000,36months,other,High,0,13.85,C,16.05,19086,18000.0,0,613.87,Northern-Irl
2011,853,457,7.0,MORTGAGE,Low,80000,1,22000,36months,debt_consolidation,Low,0,10.65,B,20.02,2579166834,22000.0,0,716.62,leinster
2013,61,0,10.0,RENT,Low,75000,1,8000,36months,credit_card,High,0,15.61,C,5.25,7273,5393.01,0,279.72,Northern-Irl
2013,122,0,5.0,RENT,Medium,120000,2,21600,36months,credit_card,High,0,13.68,C,18.15,20577,16011.6,0,734.89,ulster
2011,762,1430,5.0,RENT,Low,60500,1,14000,60months,debt_consolidation,High,0,17.27,D,19.95,14402,14000.0,0,349.98,ulster
2011,762,1340,0.5,OWN,Medium,102000,2,30000,36months,debt_consolidation,High,0,16.77,D,13.73,31668,30000.0,0,1066.16,ulster
2013,61,31,3.0,MORTGAGE,Low,95000,1,28625,36months,small_business,Low,0,12.99,B,13.09,24106,18673.12,0,964.36,leinster
2013,153,306,10.0,MORTGAGE,Low,76312,1,12000,36months,debt_consolidation,High,0,15.22,C,21.83,1430481575,12000.0,0,417.28,cannught
2013,92,0,9.0,OWN,Low,53000,1,10000,36months,debt_consolidation,Low,0,11.99,B,7.56,8967,7155.29,0,332.1,ulster
2007,2284,1887,0.5,RENT,Low,25000,1,4800,36months,debt_consolidation,Low,0,11.54,C,18.19,5701,4800.0,0,158.38,leinster
2011,853,1005,2.0,MORTGAGE,Low,70000,1,5600,36months,wedding,Low,0,6.62,A,7.23,6032,5600.0,0,171.95,leinster
2011,945,671,6.05,MORTGAGE,Low,53000,1,25975,60months,debt_consolidation,High,0,14.17,C,20.02,34000000000,25975.0,0,606.69,cannught
2013,92,31,10.0,MORTGAGE,Medium,106000,2,24250,60months,credit_card,Low,0,11.99,B,9.49,14013,8763.67,0,539.31,leinster
2011,853,487,0.5,RENT,Low,52000,1,3000,36months,other,Low,0,5.99,A,0.48,328493457,3000.0,0,91.26,leinster
2011,762,396,10.0,RENT,Low,77000,1,24000,36months,credit_card,High,0,13.49,C,24.78,29300000000,24000.0,0,814.34,ulster
2011,915,1248,10.0,MORTGAGE,Low,90300,1,9000,36months,home_improvement,Low,1,9.99,B,13.77,6146,2931.96,2388,290.37,cannught
2011,853,1430,1.0,RENT,Low,76500,1,14000,36months,debt_consolidation,Low,0,11.49,B,12.45,14638,14000.0,0,461.6,leinster
2010,1249,1948,0.5,RENT,Low,51000,1,1500,60months,debt_consolidation,High,0,18.67,F,17.34,1523,1500.0,0,38.64,cannught
2013,122,457,3.0,RENT,Low,52000,1,11200,60months,debt_consolidation,High,0,20.31,D,21.74,1350941639,11200.0,0,298.67,Northern-Irl
2013,92,61,10.0,MORTGAGE,Low,100000,1,13000,36months,debt_consolidation,Low,0,6.03,A,23.8,14133,13000.0,0,395.67,ulster
2011,976,579,0.5,MORTGAGE,Medium,108000,2,26000,60months,home_improvement,Low,0,11.49,B,0.11,3276904349,26000.0,0,571.68,ulster
2013,31,0,8.0,MORTGAGE,Low,80400,1,13200,60months,other,High,0,19.97,D,4.45,8749,3984.71,0,349.5,Northern-Irl
2013,92,31,7.0,RENT,High,212000,3,14000,36months,home_improvement,Low,0,9.99,B,8.65,11740,9681.07,0,451.68,cannught
2013,31,0,10.0,RENT,Low,48000,1,19000,60months,credit_card,High,0,24.08,F,14.53,13687,5328.37,0,547.48,leinster
2013,31,730,8.0,RENT,Low,62898,1,25975,36months,debt_consolidation,High,0,16.24,C,29.75,26327,25975.0,0,916.29,leinster
2013,31,31,8.0,MORTGAGE,Medium,115000,2,20000,60months,debt_consolidation,High,0,14.98,C,34.58,11414,6276.73,0,475.59,munster
2008,2161,1767,0.5,MORTGAGE,Medium,101400,2,6400,36months,credit_card,Low,0,7.68,A,0.83,7182,6400.0,0,199.61,leinster
2010,1341,1095,4.0,RENT,Low,75000,1,25000,36months,small_business,Low,0,10.25,B,9.47,29073,25000.0,0,809.62,Northern-Irl
2013,92,214,8.0,MORTGAGE,Low,65000,1,7200,36months,debt_consolidation,High,1,15.61,C,8.09,4324,2883.59,0,251.75,cannught
2013,122,640,10.0,MORTGAGE,Medium,105000,2,20000,36months,debt_consolidation,Low,1,11.55,B,28.02,4620,3368.52,0,660.0,cannught
2011,915,1064,3.0,RENT,Medium,112455,2,6400,36months,debt_consolidation,Low,0,9.99,B,0.0,7153,6400.0,0,206.48,Northern-Irl
2013,153,0,1.0,MORTGAGE,Low,71000,1,25000,60months,debt_consolidation,High,0,20.8,E,26.59,19527,8950.32,0,673.53,munster
2013,61,0,5.0,MORTGAGE,Low,70000,1,22000,60months,credit_card,High,0,21.7,E,28.2,15700,6762.41,0,603.87,leinster
2013,92,0,10.0,MORTGAGE,Low,82822,1,5000,36months,home_improvement,Low,0,11.99,B,24.91,4483,3577.53,0,166.05,munster
2013,92,0,3.0,MORTGAGE,Low,65000,1,10000,36months,credit_card,Low,0,9.25,A,15.03,8618,7235.43,0,319.17,Northern-Irl
2013,31,671,10.0,RENT,Low,42000,1,10000,36months,debt_consolidation,High,0,19.22,D,12.49,1046901003,10000.0,0,367.68,munster
2010,1249,1095,1.0,MORTGAGE,Medium,110000,2,12800,36months,debt_consolidation,High,0,16.82,E,8.38,16016,12800.0,0,455.21,leinster
2010,1127,1370,2.0,RENT,Low,47000,1,25000,36months,credit_card,High,0,14.83,D,14.45,29062,25000.02,0,864.56,Northern-Irl
2013,31,334,4.0,MORTGAGE,Low,88000,1,10000,36months,major_purchase,High,0,13.98,C,27.6,1141628916,10000.0,0,341.68,ulster
2013,31,0,6.05,RENT,Low,74795,1,10550,60months,credit_card,High,0,19.22,D,20.72,6599,3072.08,0,274.96,ulster
2013,61,487,6.0,RENT,Low,30000,1,4800,36months,debt_consolidation,Low,0,12.99,B,5.92,5260000000,4800.0,0,161.71,cannught
2010,1127,1187,3.0,MORTGAGE,Low,62400,1,9500,36months,debt_consolidation,Low,0,6.54,A,10.38,10178,9500.0,0,291.34,ulster
2013,122,184,7.0,MORTGAGE,Low,98000,1,14000,36months,debt_consolidation,High,0,15.1,C,16.95,1695429571,14000.0,0,486.01,ulster
2011,915,1370,0.5,RENT,Low,24000,1,4800,36months,credit_card,Low,0,7.49,A,4.25,4921,4800.0,0,149.29,munster
2013,61,214,1.0,RENT,Low,65000,1,8450,36months,debt_consolidation,High,0,15.61,C,14.05,10136,8450.0,0,295.46,ulster
2013,153,0,5.0,MORTGAGE,High,201000,3,21200,36months,debt_consolidation,High,0,22.2,E,21.08,23530,15908.27,0,811.84,ulster
2010,1371,1795,0.5,RENT,Low,21000,1,4000,36months,debt_consolidation,Low,0,11.36,B,22.92,4308,4000.0,0,131.65,leinster
2011,976,0,6.0,RENT,Low,48000,1,5000,60months,car,Low,0,12.99,C,8.25,6344,4541.0,0,113.74,cannught
2013,92,306,0.5,MORTGAGE,Low,60000,1,7000,36months,other,High,0,21.7,E,22.36,8808480912,7000.0,0,266.25,munster
2013,92,0,5.0,OWN,Low,65000,1,16000,60months,debt_consolidation,Low,0,11.99,B,5.93,9295,5782.27,0,355.84,Northern-Irl
2010,1127,245,2.0,RENT,Low,42000,1,15000,60months,debt_consolidation,High,0,15.95,E,13.17,2170951561,15000.0,0,364.38,Northern-Irl
2013,122,184,10.0,MORTGAGE,Low,55000,1,24375,60months,debt_consolidation,Low,1,8.9,A,16.78,11095,7705.15,0,504.81,Northern-Irl
2013,92,245,8.0,OWN,Low,55000,1,19500,36months,debt_consolidation,High,0,17.76,D,24.08,23994,19500.0,0,702.63,leinster
2013,31,0,10.0,MORTGAGE,Low,50000,1,2500,36months,home_improvement,High,0,18.25,D,15.82,2267,1587.7,0,90.7,cannught
2013,92,153,0.5,RENT,Low,75000,1,11800,36months,debt_consolidation,High,0,17.1,C,14.24,145908566,11800.0,0,421.29,Northern-Irl
2009,1767,1370,5.0,OWN,Low,60000,1,12000,36months,small_business,Low,0,9.63,A,6.76,13863,11999.99,0,385.14,Northern-Irl
2013,31,426,3.0,MORTGAGE,Low,40000,1,4000,36months,home_improvement,High,0,13.53,B,13.56,44000000000,4000.0,0,135.8,munster
2013,61,0,3.0,MORTGAGE,Low,80000,1,11000,36months,credit_card,Low,0,6.62,A,13.14,8444,7405.21,0,337.75,munster
2013,92,214,1.0,OWN,Low,37050,1,10000,36months,debt_consolidation,Low,0,11.99,B,18.17,11563,10000.0,0,332.1,leinster
2011,853,852,10.0,MORTGAGE,Medium,110000,2,14000,60months,debt_consolidation,Low,0,12.99,C,16.75,17073,14000.01,0,318.48,leinster
2013,31,579,10.0,RENT,Low,85000,1,28000,36months,debt_consolidation,Low,0,12.99,B,19.71,29448,28000.0,0,943.3,ulster
2008,2040,1645,4.0,RENT,Low,33276,1,6000,36months,other,Low,0,11.03,C,8.4,7108,6000.0,0,196.52,Northern-Irl
2011,1006,61,10.0,MORTGAGE,Low,85000,1,16000,60months,credit_card,Low,0,13.06,C,14.27,21799,16000.0,0,364.55,cannught
2013,61,184,7.0,MORTGAGE,Low,65000,1,10000,60months,medical,High,0,19.2,D,19.69,1160733812,10000.0,0,260.51,cannught
2013,92,0,10.0,MORTGAGE,Low,65000,1,14600,60months,other,High,0,21.7,E,12.24,10419,4487.82,0,400.75,leinster
2013,31,31,3.0,MORTGAGE,Low,47000,1,12800,60months,credit_card,Low,0,12.85,B,28.48,6962,4165.01,0,290.26,ulster
2010,1218,791,6.0,RENT,Low,47004,1,9000,36months,debt_consolidation,High,0,18.67,F,24.66,11850,9000.0,0,328.41,leinster
2009,1522,1126,5.0,RENT,Low,47000,1,9500,36months,debt_consolidation,Low,0,12.87,C,12.28,11502,9500.0,0,319.52,munster
2009,1492,1095,10.0,MORTGAGE,Low,54150,1,9600,36months,home_improvement,Low,0,12.87,C,15.38,11623,9600.0,0,322.88,leinster
2010,1127,31,2.0,MORTGAGE,Low,60000,1,12000,60months,credit_card,High,0,15.2,D,19.58,1720415998,12000.0,0,286.75,ulster
2013,153,0,2.0,RENT,Low,40000,1,6000,36months,debt_consolidation,High,0,20.8,E,2.94,6311,4328.73,0,225.44,ulster
2013,153,31,10.0,MORTGAGE,Low,34000,1,10800,60months,debt_consolidation,High,0,16.78,C,12.74,7478,3945.7,0,267.14,cannught
2013,31,0,10.0,MORTGAGE,High,240000,3,30000,60months,debt_consolidation,High,0,17.76,D,18.43,18945,9412.17,0,757.9,ulster
2013,61,0,10.0,MORTGAGE,Low,40000,1,11500,60months,debt_consolidation,High,0,16.2,C,21.06,7303,3882.3,0,280.89,munster
2013,31,0,10.0,MORTGAGE,Low,89000,1,8000,36months,debt_consolidation,Low,0,10.99,B,30.53,6545,5270.25,0,261.88,Northern-Irl
2013,122,0,1.0,MORTGAGE,Low,94000,1,18200,36months,debt_consolidation,Low,0,11.99,B,14.28,16319,13022.18,0,604.42,Northern-Irl
2011,823,944,10.0,RENT,Medium,135000,2,8000,36months,debt_consolidation,Low,0,11.71,B,20.83,9152,8000.0,0,264.61,ulster
2010,1402,1492,10.0,MORTGAGE,Low,58800,1,5500,36months,other,Low,0,6.76,A,8.49,5980,5500.0,0,169.24,cannught
2013,61,0,10.0,MORTGAGE,Low,90000,1,28650,36months,debt_consolidation,Low,0,7.9,A,24.98,23370,20068.28,0,896.47,ulster
2011,1096,730,10.0,MORTGAGE,Low,45000,1,3000,36months,debt_consolidation,Low,0,9.99,B,19.09,3482,3000.0,0,96.79,ulster
2011,1096,730,10.0,MORTGAGE,Low,90000,1,6000,36months,debt_consolidation,Low,0,5.42,A,16.59,6514,6000.0,0,180.96,leinster
2010,1280,1706,3.0,MORTGAGE,Medium,101004,2,21000,60months,debt_consolidation,Low,0,11.86,B,15.67,15084,13800.0,0,306.0,Northern-Irl
2013,31,31,3.0,MORTGAGE,Medium,160000,2,20000,36months,major_purchase,High,0,13.53,B,10.5,16294,12418.14,0,679.0,munster
2011,853,1461,10.0,MORTGAGE,Low,80000,1,25000,36months,major_purchase,Low,0,7.49,A,10.28,25601,25000.0,0,777.55,ulster
2013,92,275,8.0,RENT,Low,51000,1,17325,60months,major_purchase,High,1,17.1,C,26.19,7767,3758.15,0,431.51,leinster
2010,1371,1979,5.0,RENT,Low,50000,1,4000,36months,vacation,Low,0,7.88,A,11.69,4072,4000.0,0,125.13,ulster
2013,153,0,10.0,OWN,Low,45000,1,15000,36months,debt_consolidation,Low,0,12.35,B,14.27,14516,11631.17,0,500.73,Northern-Irl
2013,31,334,0.5,OWN,Low,60000,1,20000,36months,debt_consolidation,High,0,14.3,C,9.1,2287576712,20000.0,0,686.48,ulster
2011,792,852,4.0,MORTGAGE,Low,25632,1,1500,36months,other,Low,0,9.91,B,2.72,1617,1500.0,0,48.34,ulster
2011,1065,640,0.5,RENT,Low,45000,1,25375,60months,debt_consolidation,High,0,16.4,E,23.25,3539613897,25375.0,0,622.48,ulster
2011,976,671,7.0,OWN,Medium,170004,2,30000,60months,other,High,0,17.49,D,7.95,4180239967,30000.0,0,753.51,Northern-Irl
2013,31,122,6.05,OWN,Low,23296,1,6300,36months,debt_consolidation,High,1,14.98,C,18.03,4585,3330.14,0,218.33,leinster
2013,153,457,0.5,RENT,Low,97500,1,6000,36months,debt_consolidation,Low,0,9.71,B,9.59,6569818559,6000.0,0,192.79,ulster
2011,976,1036,7.0,OWN,Low,41800,1,16000,60months,debt_consolidation,High,0,14.79,C,22.19,19771,16000.01,0,378.88,Northern-Irl
2010,1249,852,0.5,RENT,Low,52000,1,4000,36months,moving,Low,0,10.75,B,11.15,4696,4000.0,0,130.49,leinster
2010,1371,1461,1.0,RENT,Medium,110000,2,7000,36months,major_purchase,Low,0,7.51,A,18.83,7643,7000.0,0,217.77,Northern-Irl
2013,31,31,10.0,MORTGAGE,Medium,150000,2,35000,60months,debt_consolidation,High,0,25.89,G,9.05,50800000000,35000.0,0,1045.64,ulster
2013,61,0,3.0,RENT,Low,54000,1,10625,60months,credit_card,High,0,16.2,C,18.0,6747,3586.66,0,259.51,leinster
2013,122,0,7.0,RENT,Low,45000,1,3025,36months,debt_consolidation,High,0,19.2,D,13.73,3114,2196.58,0,111.2,leinster
2010,1218,1675,5.0,RENT,Low,60000,1,2500,36months,other,High,0,13.98,C,22.0,2714,2500.0,0,85.42,munster
2013,92,0,6.0,RENT,Low,55000,1,24375,60months,debt_consolidation,High,0,16.2,C,29.24,16074,8605.77,0,595.35,cannught
2009,1826,1430,3.0,MORTGAGE,Medium,103000,2,15000,36months,small_business,Low,0,11.58,B,20.26,17826,15000.0,0,495.21,leinster
2013,122,0,0.5,RENT,Medium,112000,2,17500,36months,other,High,0,20.31,D,6.5,17635,12090.23,0,653.14,Northern-Irl
2013,92,579,5.0,MORTGAGE,Low,95000,1,10000,36months,debt_consolidation,High,0,14.3,C,5.18,1077638492,10000.0,0,343.24,ulster
2010,1157,1401,2.0,RENT,Low,35000,1,7200,36months,credit_card,Low,0,6.91,A,18.03,5827,5500.0,0,169.6,leinster
2010,1218,852,0.5,RENT,Low,32000,1,10000,60months,moving,High,0,13.98,C,5.29,13162,10000.0,0,232.58,Northern-Irl
2010,1127,1095,0.5,RENT,Low,95000,1,8000,36months,debt_consolidation,Low,0,10.36,B,8.67,9199,8000.0,0,259.5,Northern-Irl
2011,1006,671,2.0,MORTGAGE,Low,57000,1,20000,60months,debt_consolidation,High,1,16.77,E,12.27,16321,8920.01,0,494.59,leinster
2013,153,0,2.0,RENT,Medium,120000,2,27050,36months,debt_consolidation,High,0,14.33,C,17.81,26927,20841.81,0,928.85,Northern-Irl
2013,92,245,9.0,RENT,Low,39836,1,13500,36months,debt_consolidation,Low,0,12.99,B,11.96,15700000000,13500.0,0,454.81,Northern-Irl
2010,1280,1064,10.0,MORTGAGE,Low,70000,1,4400,36months,car,Low,0,6.76,A,10.1,4857,4400.0,0,135.38,cannught
2013,92,0,5.0,MORTGAGE,Low,60000,1,3000,36months,car,Low,0,12.99,B,20.0,2728,2137.51,0,101.07,cannught
2011,762,396,6.05,MORTGAGE,Low,48000,1,5000,36months,home_improvement,High,0,14.65,C,19.57,6207724668,5000.0,0,172.48,munster
2010,1371,1126,4.0,RENT,High,235000,3,12000,36months,educational,High,1,14.96,D,9.84,12608,9582.66,137,415.76,Northern-Irl
2010,1157,883,7.0,RENT,Low,55000,1,6000,36months,major_purchase,Low,0,9.25,B,9.1,6876,6000.0,0,191.5,ulster
2010,1402,1887,4.0,RENT,Low,55000,1,25000,36months,wedding,Low,0,11.36,B,17.5,26539,25000.0,0,822.78,ulster
2010,1249,1064,10.0,RENT,High,366000,3,25000,60months,debt_consolidation,High,0,21.27,G,5.08,36124,25000.01,0,680.14,ulster
2009,1645,1553,1.0,MORTGAGE,Low,65000,1,12000,36months,debt_consolidation,Low,1,9.63,A,11.76,10012,8298.09,17,385.14,Northern-Irl
2013,31,0,10.0,MORTGAGE,Low,44000,1,5600,36months,home_improvement,High,0,13.53,B,12.82,4752,3643.04,0,190.12,munster
2011,915,1401,0.5,MORTGAGE,Medium,110000,2,7000,36months,debt_consolidation,Low,1,10.59,B,1.81,1795,1191.82,203,227.82,leinster
2011,1037,0,10.0,MORTGAGE,Low,55000,1,5000,60months,credit_card,High,0,13.8,C,15.36,6573,4643.04,0,115.83,ulster
2013,31,0,4.0,MORTGAGE,Medium,104000,2,30000,36months,debt_consolidation,Low,0,12.99,B,34.35,25265,19570.93,0,1010.68,leinster
2010,1461,1095,7.0,MORTGAGE,Medium,110000,2,20000,36months,debt_consolidation,High,0,13.92,C,18.57,24571,20000.0,0,682.74,Northern-Irl
2011,976,487,3.0,OWN,Low,45000,1,15250,60months,debt_consolidation,High,0,20.25,F,24.1,2306350495,15250.0,0,406.16,ulster
2013,92,184,2.0,MORTGAGE,Medium,120000,2,20000,36months,debt_consolidation,Low,0,6.03,A,7.88,2155941324,20000.0,0,608.72,Northern-Irl
2013,31,0,0.5,RENT,Low,55000,1,14400,36months,credit_card,High,0,13.98,C,19.03,12299,9346.62,0,492.02,Northern-Irl
2013,153,487,10.0,MORTGAGE,Low,67215,1,9725,36months,debt_consolidation,Low,0,7.62,A,16.36,1036274632,9725.0,0,303.05,ulster
2013,92,0,6.05,RENT,Low,30000,1,5500,36months,debt_consolidation,Low,0,11.99,B,27.7,4749,3770.1,0,182.66,leinster
2013,31,0,6.05,RENT,Low,77000,1,24000,60months,debt_consolidation,High,0,22.9,E,17.8,16878,6875.41,0,675.2,ulster
2013,92,184,10.0,RENT,Low,72000,1,5000,36months,debt_consolidation,High,0,23.1,E,12.4,6595007965,5000.0,0,193.81,Northern-Irl
2010,1371,1005,6.0,RENT,Low,22800,1,10000,36months,credit_card,Low,0,10.99,B,10.68,11779,10000.0,0,327.36,munster
2013,61,31,2.0,MORTGAGE,Low,70000,1,8575,36months,debt_consolidation,High,0,16.2,C,23.08,8558,6610.61,0,302.32,ulster
2013,31,31,6.05,RENT,Low,31000,1,10375,36months,credit_card,High,0,13.98,C,21.8,8508,6426.66,0,354.5,ulster
2013,61,699,10.0,OWN,Low,43000,1,8725,36months,debt_consolidation,High,1,15.61,C,34.47,915,581.88,0,305.07,Northern-Irl
2013,31,457,10.0,MORTGAGE,Medium,118000,2,18000,60months,credit_card,High,0,13.98,C,16.27,1998322755,18000.0,0,418.65,ulster
2011,792,944,3.0,RENT,Medium,165000,2,14950,36months,debt_consolidation,Low,0,6.62,A,7.57,16149,14950.0,0,459.02,Northern-Irl
2013,92,184,0.5,MORTGAGE,Low,30000,1,8875,36months,credit_card,Low,1,9.99,B,20.08,6247,4294.61,796,286.33,leinster
2010,1188,1370,3.0,RENT,Low,45000,1,19000,60months,debt_consolidation,High,0,16.69,E,19.97,14506,11950.0,0,295.01,Northern-Irl
2013,31,487,10.0,MORTGAGE,Low,100000,1,28200,36months,small_business,High,1,23.4,E,17.1,12230,4690.12,3453,1097.51,cannught
2013,31,0,1.0,MORTGAGE,Low,70000,1,20000,60months,debt_consolidation,High,0,22.4,E,14.88,13923,5781.8,0,556.94,Northern-Irl
2013,61,0,6.0,MORTGAGE,Low,62000,1,25000,36months,debt_consolidation,Low,0,12.99,B,27.04,21895,17056.09,0,842.23,munster
2010,1127,1156,3.0,RENT,Low,30000,1,8000,36months,other,Low,0,12.61,C,18.48,9402,8000.0,0,268.06,ulster
2013,122,0,1.0,RENT,Low,24000,1,8000,36months,debt_consolidation,Low,0,13.05,B,25.38,7552,5943.43,0,269.75,Northern-Irl
2013,31,0,5.0,RENT,Low,90000,1,10000,36months,credit_card,Low,0,8.9,A,6.15,7937,6656.42,0,317.54,cannught
2011,945,31,5.0,OWN,Low,49000,1,22000,60months,wedding,High,0,14.82,C,1.2,28112,18981.6,0,521.31,ulster
2013,31,0,8.0,OWN,Low,46800,1,20000,36months,debt_consolidation,High,0,13.53,B,24.1,16973,13011.53,0,679.0,Northern-Irl
2013,92,31,10.0,MORTGAGE,Low,85000,1,35000,60months,credit_card,High,0,19.52,D,18.93,4744469999,35000.0,0,917.97,Northern-Irl
2013,153,245,5.0,RENT,Low,29000,1,3500,36months,vacation,High,0,15.88,C,26.4,4232,3500.0,0,122.85,ulster
2010,1188,1279,10.0,MORTGAGE,Low,54000,1,11500,36months,debt_consolidation,Low,0,7.88,A,18.69,12677,11500.0,0,359.74,munster
2013,122,0,10.0,RENT,Low,50000,1,22250,60months,debt_consolidation,High,0,20.31,D,25.66,16613,7682.69,0,593.34,ulster
2013,31,31,10.0,RENT,Medium,110000,2,15000,36months,debt_consolidation,Low,0,10.99,B,22.92,11781,9441.59,0,491.01,cannught
2013,92,0,5.0,MORTGAGE,Low,98600,1,23800,60months,debt_consolidation,Low,0,12.99,B,12.32,20044,14514.28,0,541.41,ulster
2010,1402,1036,10.0,MORTGAGE,Low,93600,1,20000,36months,major_purchase,Low,0,10.62,B,0.58,23471,20000.0,0,651.2,cannught
2013,61,31,10.0,MORTGAGE,Low,57444,1,11500,36months,debt_consolidation,Low,0,10.99,B,20.35,9411,7578.2,0,376.45,munster
2013,92,0,10.0,MORTGAGE,Low,90000,1,12000,60months,debt_consolidation,Low,0,9.99,B,9.8,6883,4671.28,0,254.91,leinster
2013,153,426,10.0,MORTGAGE,Low,64000,1,5000,36months,debt_consolidation,Low,0,6.03,A,14.08,53100000000,5000.0,0,152.18,Northern-Irl
2009,1522,1156,7.0,RENT,Low,28404,1,3400,36months,credit_card,Low,0,8.94,A,20.24,3887,3400.0,0,108.03,Northern-Irl
2013,31,0,4.0,RENT,Low,45000,1,11500,36months,debt_consolidation,High,0,16.2,C,17.44,10136,7381.39,0,405.45,leinster
2011,853,0,10.0,MORTGAGE,Medium,107000,2,15000,60months,other,High,0,13.49,C,20.4,17912,12355.96,0,345.08,leinster
2013,92,0,10.0,MORTGAGE,Medium,103000,2,11200,60months,debt_consolidation,High,0,15.61,C,17.35,7291,3992.09,0,270.05,ulster
